Roll,Pitch,Z,Area
48,2,200,0.7180579216354344
50,2,200,0.6937819420783645
52,2,200,0.6686541737649063
54,2,200,0.6426746166950597
56,2,200,0.6154173764906303
58,2,200,0.5873083475298126
60,2,200,0.5583475298126065
62,2,200,0.5283219761499148
64,2,200,0.49723168654173766
66,2,200,0.46507666098807493
68,2,200,0.43206984667802384
70,2,200,0.39799829642248724
72,2,200,0.36307495741056217
74,2,200,0.3270868824531516
76,2,200,0.2900340715502555
78,2,200,0.252129471890971
80,2,200,0.21316013628620104
82,2,200,0.1731260647359455
84,2,200,0.13224020442930154
86,2,200,0.09028960817717206
88,2,200,0.04727427597955707
-86,4,200,0.08581771720613288
-84,4,200,0.12798126064735946
-82,4,200,0.1688671209540034
-80,4,200,0.20890119250425895
-78,4,200,0.24808347529812608
-76,4,200,0.2859880749574106
-74,4,200,0.32304088586030666
-72,4,200,0.3592419080068143
-70,4,200,0.39416524701873934
-68,4,200,0.4284497444633731
-66,4,200,0.4614565587734242
-64,4,200,0.4936115843270869
-62,4,200,0.524701873935264
-60,4,200,0.5549403747870528
-58,4,200,0.584114139693356
-56,4,200,0.6122231686541738
-54,4,200,0.639267461669506
-52,4,200,0.6654599659284497
-50,4,200,0.6908006814310051
-48,4,200,0.715076660988075
-46,4,200,0.7382879045996593
-44,4,200,0.7604344122657581
-42,4,200,0.7817291311754685
-40,4,200,0.8019591141396933
-38,4,200,0.8213373083475298
-36,4,200,0.8396507666098807
-34,4,200,0.8568994889267462
-32,4,200,0.8732964224872232
-30,4,200,0.8886286201022147
-28,4,200,0.9028960817717206
-26,4,200,0.9163117546848382
-24,4,200,0.9286626916524702
-22,4,200,0.9399488926746167
-20,4,200,0.9503833049403748
-18,4,200,0.9597529812606473
-16,4,200,0.9682708688245315
-14,4,200,0.9757240204429302
-12,4,200,0.9821124361158433
-10,4,200,0.987649063032368
-8,4,200,0.99190800681431
-6,4,200,0.9955281090289608
-4,4,200,0.998083475298126
-2,4,200,0.9995741056218058
0,4,200,1.0
2,4,200,1.0
4,4,200,1.0
6,4,200,0.9976530829955195
