Z,Roll,Pitch,Area
0,-40,110,0.9840014380729822
5,-40,110,0.9751932410569837
10,-40,110,0.9611720294804962
15,-40,110,0.9419378033435197
20,-40,110,0.9174905626460543
25,-40,110,0.8878303073881
30,-40,110,0.8529570375696567
35,-40,110,0.812690994067949
40,-40,110,0.7673916951285278
45,-40,110,0.7168793816286176
50,-40,110,0.6611540535682185
-55,-35,110,0.7447420456588172
-50,-35,110,0.7930972496854215
-45,-35,110,0.8364191982743124
-40,-35,110,0.8743483731799389
-35,-35,110,0.9070645335250764
-30,-35,110,0.934567679309725
-25,-35,110,0.9568578105338846
-20,-35,110,0.9741146863203307
-15,-35,110,0.9859787884235125
-10,-35,110,0.9926298759662053
-5,-35,110,0.9942477080711846
0,-35,110,0.9904727664928995
5,-35,110,0.9814848103541255
10,-35,110,0.967463598777638
15,-35,110,0.9480496135178861
20,-35,110,0.9234226136976451
25,-35,110,0.8937623584396908
30,-35,110,0.858709329498472
35,-35,110,0.8186230451195399
40,-35,110,0.7731439870573431
45,-35,110,0.7224519144346575
50,-35,110,0.6667265863742585
55,-35,110,0.605608484630595
-60,-30,110,0.6962070825094373
-55,-30,110,0.7497753010965307
-50,-30,110,0.798130505123135
-45,-30,110,0.8410929354664749
-40,-30,110,0.8790221103721014
-35,-30,110,0.9117382707172389
-30,-30,110,0.9392414165018874
-25,-30,110,0.9613517886032716
-20,-30,110,0.9784289052669423
-15,-30,110,0.990293007370124
-10,-30,110,0.9969440949128169
-5,-30,110,0.9982024087722452
0,-30,110,0.9944274671939601
5,-30,110,0.985439511055186
10,-30,110,0.971238540355923
15,-30,110,0.9518245550961711
20,-30,110,0.9271975552759303
25,-30,110,0.8973575408952005
30,-30,110,0.8623045119539816
35,-30,110,0.8218587093294984
40,-30,110,0.7763796512673018
45,-30,110,0.7256875786446162
50,-30,110,0.6697824914614416
55,-30,110,0.6086643897177781
60,-30,110,0.5423332734136257
-65,-25,110,0.6403019953262629
-60,-25,110,0.6990832284738451
-55,-25,110,0.7524716879381629
-50,-25,110,0.8006471328419917
-45,-25,110,0.8436095631853316
-40,-25,110,0.8813589789681826
-35,-25,110,0.9140751393133202
-30,-25,110,0.9413985259751932
-25,-25,110,0.9635088980765774
-20,-25,110,0.9804062556174726
-15,-25,110,0.9922703577206543
-10,-25,110,0.9987416861405717
-5,-25,110,1.0
0,-25,110,0.9967625899280576
5,-25,110,0.987589928057554
10,-25,110,0.9732014388489209
15,-25,110,0.9537769784172662
20,-25,110,0.9289568345323741
25,-25,110,0.8989208633093525
30,-25,110,0.8638489208633093
35,-25,110,0.8233812949640288
40,-25,110,0.7778776978417267
45,-25,110,0.7269784172661871
50,-25,110,0.6710431654676259
55,-25,110,0.6097122302158273
60,-25,110,0.5433453237410072
65,-25,110,0.47158273381294963
-70,-20,110,0.5773381294964028
-65,-20,110,0.6411870503597122
-60,-20,110,0.6998201438848921
-55,-20,110,0.7530575539568345
-50,-20,110,0.8012589928057554
-45,-20,110,0.8442446043165468
-40,-20,110,0.8818345323741007
-35,-20,110,0.9143884892086331
-30,-20,110,0.9417266187050359
-25,-20,110,0.9638489208633093
-20,-20,110,0.9805755395683453
-15,-20,110,0.9922661870503597
-10,-20,110,0.9987410071942446
-5,-20,110,1.0
0,-20,110,0.9990979613927476
5,-20,110,0.9898971675987732
10,-20,110,0.9752841421612845
15,-20,110,0.9556197005231823
20,-20,110,0.9307234349630165
25,-20,110,0.9005953454807866
30,-20,110,0.8652354320764929
35,-20,110,0.8246436947501353
40,-20,110,0.7788201335017139
45,-20,110,0.7277647483312286
50,-20,110,0.6714775392386794
55,-20,110,0.6099585062240664
60,-20,110,0.5432076492873895
65,-20,110,0.47122496842864875
70,-20,110,0.39401046364784414
-75,-15,110,0.5082085513259967
-70,-15,110,0.5773047086415298
-65,-15,110,0.6413494497564496
-60,-15,110,0.699981959227855
-55,-15,110,0.7533826447771964
-50,-15,110,0.8015515064044741
-45,-15,110,0.8444885441096879
-40,-15,110,0.8821937578928378
-35,-15,110,0.9148475554753743
-30,-15,110,0.9420891214143965
-25,-15,110,0.9640988634313549
-20,-15,110,0.9810571892476998
-15,-15,110,0.9926032834205304
-10,-15,110,0.9989175536712971
-5,-15,110,1.0
0,-15,110,1.0
5,-15,110,0.9918389553862894
10,-15,110,0.9771490750816104
15,-15,110,0.9573812114617337
20,-15,110,0.9321726514327168
25,-15,110,0.901886108088502
30,-15,110,0.8661588683351469
35,-15,110,0.8253536452665942
40,-15,110,0.779107725788901
45,-15,110,0.7276024664490388
50,-15,110,0.6710192237939789
55,-15,110,0.6089952847297787
60,-15,110,0.5418933623503809
65,-15,110,0.4693507435618426
70,-15,110,0.39173014145810664
75,-15,110,0.30885019949220166
-80,-10,110,0.4321726514327167
-75,-10,110,0.5068915487849112
-70,-10,110,0.5761697497279652
-65,-10,110,0.6403699673558215
-60,-10,110,0.6993108451215089
-55,-10,110,0.7528110264780559
-50,-10,110,0.8012332245194052
-45,-10,110,0.8443960826985855
-40,-10,110,0.8821182444686253
-35,-10,110,0.9147624229234675
-30,-10,110,0.9421472615161407
-25,-10,110,0.9642727602466449
-20,-10,110,0.9809575625680087
-15,-10,110,0.9925643815741748
-10,-10,110,0.998911860718172
-5,-10,110,1.0
0,-10,110,1.0
5,-10,110,0.9941509778833851
10,-10,110,0.9791628587095595
15,-10,110,0.9590568451836958
20,-10,110,0.93365015536465
25,-10,110,0.9029427892524219
30,-10,110,0.8669347468470116
35,-10,110,0.8256260281484189
40,-10,110,0.7790166331566442
45,-10,110,0.7271065618716871
50,-10,110,0.6698958142935478
55,-10,110,0.6073843904222263
60,-10,110,0.5395722902577226
65,-10,110,0.46645951380003653
70,-10,110,0.38804606104916833
75,-10,110,0.3043319320051179
80,-10,110,0.21531712666788522
-85,-5,110,0.34874794370316214
-80,-5,110,0.4291719978066167
-75,-5,110,0.5042953756168891
-70,-5,110,0.5741180771339791
-65,-5,110,0.638640102357887
-60,-5,110,0.6978614512886127
-55,-5,110,0.7519649058673004
-50,-5,110,0.8005849022116615
-45,-5,110,0.8439042222628405
-40,-5,110,0.8819228660208371
-35,-5,110,0.9146408334856516
-30,-5,110,0.9422409065984281
-25,-5,110,0.964357521476878
-20,-5,110,0.9811734600621459
-15,-5,110,0.9928715042953756
-10,-5,110,0.999086090294279
-5,-5,110,1.0
0,-5,110,1.0
5,-5,110,0.9963065558633426
10,-5,110,0.9811634349030471
15,-5,110,0.9608494921514312
20,-5,110,0.9349953831948292
25,-5,110,0.9037857802400738
30,-5,110,0.8674053554939981
35,-5,110,0.8254847645429363
40,-5,110,0.778393351800554
45,-5,110,0.7257617728531855
50,-5,110,0.6679593721144967
55,-5,110,0.6046168051708218
60,-5,110,0.5361034164358264
65,-5,110,0.46204986149584487
70,-5,110,0.3828254847645429
75,-5,110,0.2980609418282548
80,-5,110,0.20812557710064636
85,-5,110,0.11283471837488458
-90,0,110,0.25687903970452447
-85,0,110,0.34349030470914127
-80,0,110,0.4245614035087719
-75,0,110,0.5004616805170822
-70,0,110,0.5710064635272392
-65,0,110,0.6360110803324099
-60,0,110,0.6958448753462604
-55,0,110,0.7503231763619576
-50,0,110,0.7992613111726685
-45,0,110,0.8430286241920592
-40,0,110,0.8814404432132964
-35,0,110,0.9144967682363804
-30,0,110,0.9420129270544783
-25,0,110,0.9643582640812558
-20,0,110,0.98134810710988
-15,0,110,0.9929824561403509
-10,0,110,0.9992613111726685
-5,0,110,1.0
0,0,110,1.0
5,0,110,0.9985035540591096
10,0,110,0.9831649831649831
15,0,110,0.9624017957351291
20,0,110,0.9362139917695473
25,0,110,0.9046015712682379
30,0,110,0.867564534231201
35,0,110,0.8251028806584362
40,0,110,0.7772166105499438
45,0,110,0.7237186681631126
50,0,110,0.664983164983165
55,0,110,0.6008230452674898
60,0,110,0.5314253647586981
65,0,110,0.4564160119715675
70,0,110,0.3759820426487093
75,0,110,0.29012345679012347
80,0,110,0.19884025439580996
85,0,110,0.10213243546576879
90,0,110,0.0
-85,5,110,0.3365132809577254
-80,5,110,0.4186307519640853
-75,5,110,0.49532360643471757
-70,5,110,0.5665918443696222
-65,5,110,0.632435465768799
-60,5,110,0.6930415263748597
-55,5,110,0.7480359147025814
-50,5,110,0.7976056864945754
-45,5,110,0.8417508417508418
-40,5,110,0.8804713804713805
-35,5,110,0.9139543583988028
-30,5,110,0.9418256640478863
-25,5,110,0.964272353161242
-20,5,110,0.9812944257388702
-15,5,110,0.9930789375233819
-10,5,110,0.9992517770295548
-5,5,110,1.0
0,5,110,1.0
5,5,110,1.0
10,5,110,0.9851823708206687
15,5,110,0.9639057750759878
20,5,110,0.9371200607902735
25,5,110,0.9050151975683891
30,5,110,0.8672112462006079
35,5,110,0.8240881458966566
40,5,110,0.7752659574468085
45,5,110,0.7211246200607903
50,5,110,0.6612841945288754
55,5,110,0.5961246200607903
60,5,110,0.5252659574468085
65,5,110,0.4490881458966565
70,5,110,0.3672112462006079
75,5,110,0.28001519756838905
80,5,110,0.18712006079027355
85,5,110,0.08890577507598785
-80,10,110,0.4109042553191489
-75,10,110,0.48879179331306993
-70,10,110,0.5611702127659575
-65,10,110,0.6278495440729484
-60,10,110,0.689209726443769
-55,10,110,0.7450607902735562
-50,10,110,0.7952127659574468
-45,10,110,0.8400455927051672
-40,10,110,0.8793693009118541
-35,10,110,0.9131838905775076
-30,10,110,0.9412993920972644
-25,10,110,0.964095744680851
-20,10,110,0.9813829787234043
-15,10,110,0.993161094224924
-10,10,110,0.9994300911854104
-5,10,110,1.0
0,10,110,1.0
5,10,110,1.0
10,10,110,0.9870381118204682
15,10,110,0.9653704778487134
20,10,110,0.9380924743664152
25,10,110,0.9052041013735732
30,10,110,0.8667053588701876
35,10,110,0.8225962468562584
40,10,110,0.7728767653317856
45,10,110,0.7175469142967692
50,10,110,0.6566066937512092
55,10,110,0.5900561036951054
60,10,110,0.5178951441284582
65,10,110,0.4401238150512672
70,10,110,0.3567421164635326
75,10,110,0.2677500483652544
80,10,110,0.1731476107564326
-75,15,110,0.4807506287483072
-70,15,110,0.5542658154381892
-65,15,110,0.6221706326175276
-60,15,110,0.6844650802863224
-55,15,110,0.7411491584445734
-50,15,110,0.7924163281098858
-45,15,110,0.8378796672470498
-40,15,110,0.87773263687367
-35,15,110,0.9119752369897466
-30,15,110,0.9408009286128846
-25,15,110,0.9638227897078738
-20,15,110,0.9812342812923196
-15,15,110,0.9932288643838266
-10,15,110,0.9994196169471852
-5,15,110,1.0
0,15,110,1.0
5,15,110,1.0
10,15,110,0.9889349930843707
15,15,110,0.966804979253112
20,15,110,0.9387472831456234
25,15,110,0.9051570835803201
30,15,110,0.8656392017387868
35,15,110,0.8205888164394388
40,15,110,0.7696107488638609
45,15,110,0.7129025884212606
50,15,110,0.6506619245208457
55,15,110,0.5826911677534085
60,15,110,0.5087927287097411
65,15,110,0.4293617862082592
70,15,110,0.3440031614305473
75,15,110,0.25311203319502074
-70,20,110,0.5459395376407824
-65,20,110,0.6152934202726734
-60,20,110,0.6787196206283344
-55,20,110,0.7366133175261806
-50,20,110,0.7887769215570045
-45,20,110,0.8352104327208062
-40,20,110,0.8757162616083778
-35,20,110,0.9106895870381347
-30,20,110,0.9399328196008694
-25,20,110,0.9634459592965817
-20,20,110,0.981031416716064
-15,20,110,0.9930843706777317
-10,20,110,0.999407231772377
-5,20,110,1.0
0,20,110,1.0
5,20,110,1.0
10,20,110,0.9910931174089069
15,20,110,0.9682186234817813
20,20,110,0.9392712550607287
25,20,110,0.9046558704453441
30,20,110,0.8641700404858299
35,20,110,0.8178137651821862
40,20,110,0.765587044534413
45,20,110,0.7074898785425101
50,20,110,0.6435222672064778
55,20,110,0.5736842105263158
60,20,110,0.4979757085020243
65,20,110,0.41639676113360324
70,20,110,0.32894736842105265
-65,25,110,0.6068825910931174
-60,25,110,0.6718623481781376
-55,25,110,0.7311740890688259
-50,25,110,0.7844129554655871
-45,25,110,0.8317813765182186
-40,25,110,0.8732793522267206
-35,25,110,0.9091093117408907
-30,25,110,0.9388663967611336
-25,25,110,0.962753036437247
-20,25,110,0.9809716599190283
-15,25,110,0.9931174089068826
-10,25,110,0.9993927125506072
-5,25,110,1.0
0,25,110,1.0
5,25,110,1.0
10,25,110,0.9933402705515089
15,25,110,0.9696149843912591
20,25,110,0.9400624349635796
25,25,110,0.9042663891779397
30,25,110,0.8624349635796046
35,25,110,0.8147762747138397
40,25,110,0.7608740894901145
45,25,110,0.7011446409989595
50,25,110,0.6351716961498439
55,25,110,0.5633714880332986
60,25,110,0.4853277835587929
65,25,110,0.40145681581685744
-60,30,110,0.663891779396462
-55,30,110,0.7246618106139439
-50,30,110,0.7793964620187305
-45,30,110,0.8280957336108221
-40,30,110,0.8705515088449531
-35,30,110,0.9071800208116545
-30,30,110,0.9377731529656608
-25,30,110,0.9623309053069719
-20,30,110,0.980853277835588
-15,30,110,0.9931321540062436
-10,30,110,0.9995837669094693
-5,30,110,1.0
0,30,110,1.0
5,30,110,1.0
10,30,110,0.9957053897358815
15,30,110,0.9712261112304058
20,30,110,0.9405196478419583
25,30,110,0.903585999570539
30,30,110,0.8602104359029418
35,30,110,0.8108224178655787
40,30,110,0.7552072149452437
45,30,110,0.6933648271419369
50,30,110,0.6252952544556581
55,30,110,0.5509984968864076
60,30,110,0.47068928494739104
-55,35,110,0.7169851835945887
-50,35,110,0.7734593085677475
-45,35,110,0.8234915181447283
-40,35,110,0.8672965428387374
-35,35,110,0.9048743826497745
-30,35,110,0.9364397680910458
-25,35,110,0.9615632381361392
-20,35,110,0.9804595232982607
-15,35,110,0.9933433540906162
-10,35,110,0.999785269486794
-5,35,110,1.0
0,35,110,1.0
5,35,110,1.0
10,35,110,0.9979986657771848
15,35,110,0.9724260618189904
20,35,110,0.9404047142539471
25,35,110,0.9021569935512564
30,35,110,0.857238158772515
35,35,110,0.8060929508561263
40,35,110,0.748276628863687
45,35,110,0.6842339337336002
50,35,110,0.6135201245274627
55,35,110,0.536579942183678
-50,40,110,0.7660662663998221
-45,40,110,0.8178785857238159
-40,40,110,0.8632421614409607
-35,40,110,0.9021569935512564
-30,40,110,0.9346230820547031
-25,40,110,0.9604180564820992
-20,40,110,0.9799866577718479
-15,40,110,0.9931065154547476
-10,40,110,0.9997776295307983
-5,40,110,1.0
0,40,110,1.0
5,40,110,1.0
10,40,110,1.0
15,40,110,0.9738607448531112
20,40,110,0.9405505436039787
25,40,110,0.9005320379366181
30,40,110,0.8538052278510294
35,40,110,0.8003701133472125
40,40,110,0.7402266944251678
45,40,110,0.6733749710848947
50,40,110,0.5998149433263937
-45,45,110,0.8114735137635901
-40,45,110,0.8586629655331945
-35,45,110,0.898912792042563
-30,45,110,0.9324543141337035
-25,45,110,0.9592875318066157
-20,45,110,0.9796437659033079
-15,45,110,0.993060374739764
-10,45,110,0.9997686791579922
-5,45,110,1.0
0,45,110,1.0
5,45,110,1.0
10,45,110,1.0
15,45,110,0.9753384912959381
20,45,110,0.940522243713733
25,45,110,0.8984526112185687
30,45,110,0.8496131528046421
35,45,110,0.7935203094777563
40,45,110,0.7306576402321083
45,45,110,0.660541586073501
-40,50,110,0.8529980657640233
-35,50,110,0.8950676982591876
-30,50,110,0.9301257253384912
-25,50,110,0.9579303675048356
-20,50,110,0.9789651837524178
-15,50,110,0.9929883945841392
-10,50,110,1.0
-5,50,110,1.0
0,50,110,1.0
5,50,110,1.0
10,50,110,1.0
15,50,110,0.976880081300813
20,50,110,0.9400406504065041
25,50,110,0.8958333333333334
30,50,110,0.8442581300813008
35,50,110,0.7853150406504065
40,50,110,0.7190040650406504
-35,55,110,0.8904979674796748
-30,55,110,0.9270833333333334
-25,55,110,0.9563008130081301
-20,55,110,0.9784044715447154
-15,55,110,0.9928861788617886
-10,55,110,1.0
-5,55,110,1.0
0,55,110,1.0
5,55,110,1.0
10,55,110,1.0
15,55,110,0.978249194414608
20,55,110,0.939312567132116
25,55,110,0.8923200859291085
30,55,110,0.8378088077336198
35,55,110,0.7752416756176155
-30,60,110,0.9232008592910849
-25,60,110,0.9540816326530612
-20,60,110,0.9771750805585392
-15,60,110,0.9924812030075187
-10,60,110,1.0
-5,60,110,1.0
0,60,110,1.0
5,60,110,1.0
10,60,110,1.0
15,60,110,0.9799885648942253
20,60,110,0.9382504288164666
25,60,110,0.8882218410520297
30,60,110,0.8299028016009148
-25,65,110,0.9516866781017724
-20,65,110,0.9759862778730704
-15,65,110,0.9919954259576901
-10,65,110,1.0
-5,65,110,1.0
0,65,110,1.0
5,65,110,1.0
10,65,110,1.0
15,65,110,0.981896287204664
20,65,110,0.9367904265111997
25,65,110,0.8830929733046947
-20,70,110,0.9745320650506291
-15,70,110,0.9917152500767107
-10,70,110,1.0
-5,70,110,1.0
0,70,110,1.0
5,70,110,1.0
10,70,110,1.0
15,70,110,0.9837046890588627
20,70,110,0.9348187562354506
-15,75,110,0.9910209511140672
-10,75,110,1.0
-5,75,110,1.0
0,75,110,1.0
5,75,110,1.0
10,75,110,1.0
15,75,110,0.9861415025528811
-10,80,110,1.0
-5,80,110,1.0
0,80,110,1.0
5,80,110,1.0
10,80,110,1.0
-5,85,110,1.0
0,85,110,1.0
5,85,110,1.0
0,90,110,1.0
0,-90,120,0.7721936903888481
-5,-85,120,0.8059427732942039
0,-85,120,0.8039251650770359
5,-85,120,0.7965884079236977
-10,-80,120,0.8321716801173881
-5,-80,120,0.8352898019075569
0,-80,120,0.8330887747615554
5,-80,120,0.8257520176082171
10,-80,120,0.8129126925898753
-15,-75,120,0.8508804108584006
-10,-75,120,0.8593176815847395
-5,-75,120,0.8622523844460749
0,-75,120,0.8600513573000733
5,-75,120,0.8525311812179017
10,-75,120,0.8395084372707263
15,-75,120,0.8213499633162142
-20,-70,120,0.8620689655172413
-15,-70,120,0.8756419662509171
-10,-70,120,0.8838958180484225
-5,-70,120,0.8868305209097579
0,-70,120,0.884446074834923
5,-70,120,0.8767424798239178
10,-70,120,0.8639031548055759
15,-70,120,0.8455612619222304
20,-70,120,0.8219002201027146
-25,-65,120,0.865553925165077
-20,-65,120,0.884446074834923
-15,-65,120,0.8978356566397653
-10,-65,120,0.9060895084372708
-5,-65,120,0.909024211298606
0,-65,120,0.9064563462949377
5,-65,120,0.8987527512839325
10,-65,120,0.8857300073367571
15,-65,120,0.8673881144534116
20,-65,120,0.8435436537050623
25,-65,120,0.8145634629493764
-30,-60,120,0.8617021276595744
-25,-60,120,0.8857300073367571
-20,-60,120,0.9044387380777696
-15,-60,120,0.9178283198826119
-10,-60,120,0.925898752751284
-5,-60,120,0.9286500366837858
0,-60,120,0.9260821716801174
5,-60,120,0.9183785766691123
10,-60,120,0.9051724137931034
15,-60,120,0.8866471019809244
20,-60,120,0.8628026412325752
25,-60,120,0.8338224504768892
30,-60,120,0.7993396918561996
-35,-55,120,0.8501467351430667
-30,-55,120,0.8794937637564196
-25,-55,120,0.9033382245047689
-20,-55,120,0.9220469552457814
-15,-55,120,0.9352531181217901
-10,-55,120,0.9433235509904622
-5,-55,120,0.9460748349229641
0,-55,120,0.9433235509904622
5,-55,120,0.9354365370506236
10,-55,120,0.9222303741746148
15,-55,120,0.9037050623624358
20,-55,120,0.8796771826852531
25,-55,120,0.8505135730007337
30,-55,120,0.816030814380044
35,-55,120,0.7762289068231841
-40,-50,120,0.8310711665443874
-35,-50,120,0.865553925165077
-30,-50,120,0.8947175348495965
-25,-50,120,0.9187454145267792
-20,-50,120,0.9372707263389581
-15,-50,120,0.950476889214967
-10,-50,120,0.9583639031548056
-5,-50,120,0.9609317681584739
0,-50,120,0.9581804842259721
5,-50,120,0.9501100513573001
10,-50,120,0.9369038884812912
15,-50,120,0.9181951577402788
20,-50,120,0.8941672780630961
25,-50,120,0.8648202494497432
30,-50,120,0.8303374908290535
35,-50,120,0.7903521643433602
40,-50,120,0.7450476889214968
-45,-45,120,0.8044754218635363
-40,-45,120,0.8442773294203962
-35,-45,120,0.8787600880410859
-30,-45,120,0.9077402787967719
-25,-45,120,0.9315847395451211
-20,-45,120,0.9499266324284666
-15,-45,120,0.9631327953044754
-10,-45,120,0.971019809244314
-5,-45,120,0.973404255319149
0,-45,120,0.9706529713866471
5,-45,120,0.962582538517975
10,-45,120,0.9490095377842993
15,-45,120,0.9303008070432869
20,-45,120,0.9062729273661042
25,-45,120,0.8769258987527513
30,-45,120,0.8420763022743947
35,-45,120,0.8020909757887014
40,-45,120,0.7567865003668378
45,-45,120,0.7061628760088041
-50,-40,120,0.7703595011005135
-45,-40,120,0.8152971386647102
-40,-40,120,0.8550990462215701
-35,-40,120,0.8893983859134262
-30,-40,120,0.9183785766691123
-25,-40,120,0.942039618488628
-20,-40,120,0.9603815113719736
-15,-40,120,0.973404255319149
-10,-40,120,0.981107850330154
-5,-40,120,0.983492296404989
0,-40,120,0.9807410124724871
5,-40,120,0.9724871606749816
10,-40,120,0.9589141599413059
15,-40,120,0.94002201027146
20,-40,120,0.9158107116654439
25,-40,120,0.886463683052091
30,-40,120,0.8516140865737344
35,-40,120,0.8114453411592076
40,-40,120,0.7661408657373441
45,-40,120,0.7153338224504769
50,-40,120,0.6592076302274394
-55,-35,120,0.7287234042553191
-50,-35,120,0.778980190755686
-45,-35,120,0.8237344093910491
-40,-35,120,0.8633528980190756
-35,-35,120,0.8976522377109317
-30,-35,120,0.9264490095377843
-25,-35,120,0.9501100513573001
-20,-35,120,0.9682685253118122
-15,-35,120,0.9812912692589876
-10,-35,120,0.9889948642699926
-5,-35,120,0.9911958914159942
0,-35,120,0.9882611885546588
5,-35,120,0.9800073367571533
10,-35,120,0.9664343360234776
15,-35,120,0.9473587674247982
20,-35,120,0.9231474688187821
25,-35,120,0.8936170212765957
30,-35,120,0.8587674247982392
35,-35,120,0.8184152604548789
40,-35,120,0.772927366104182
45,-35,120,0.7221203228173148
50,-35,120,0.6659941305942774
55,-35,120,0.6045487894350697
-60,-30,120,0.6795671313279531
-55,-30,120,0.7349596478356566
-50,-30,120,0.7850330154071901
-45,-30,120,0.8297872340425532
-40,-30,120,0.8692223037417461
-35,-30,120,0.9033382245047689
-30,-30,120,0.9323184152604549
-25,-30,120,0.9557960381511372
-20,-30,120,0.9739545121056493
-15,-30,120,0.9867938371239912
-10,-30,120,0.9943140132061629
-5,-30,120,0.9965150403521643
0,-30,120,0.9933969185619956
5,-30,120,0.9851430667644901
10,-30,120,0.971386647101981
15,-30,120,0.9523110785033015
20,-30,120,0.927916360968452
25,-30,120,0.8983859134262656
30,-30,120,0.8633528980190756
35,-30,120,0.8230007336757154
40,-30,120,0.7775128393250184
45,-30,120,0.7265223771093177
50,-30,120,0.6702127659574468
55,-30,120,0.6087674247982392
60,-30,120,0.5418195157740279
-65,-25,120,0.6228906823184153
-60,-25,120,0.6834189288334556
-55,-25,120,0.7388114453411592
-50,-25,120,0.7887013939838592
-45,-25,120,0.8334556126192223
-40,-25,120,0.8728906823184153
-35,-25,120,0.9068231841526045
-30,-25,120,0.9356199559794571
-25,-25,120,0.9589141599413059
-20,-25,120,0.977072633895818
-15,-25,120,0.98991195891416
-10,-25,120,0.9972487160674982
-5,-25,120,0.9994497432134997
0,-25,120,0.9963316214233309
5,-25,120,0.9877109317681585
10,-25,120,0.9739545121056493
15,-25,120,0.9548789435069699
20,-25,120,0.9304842259721203
25,-25,120,0.9005869405722671
30,-25,120,0.865553925165077
35,-25,120,0.8252017608217168
40,-25,120,0.7795304475421864
45,-25,120,0.7285399853264857
50,-25,120,0.6720469552457814
55,-25,120,0.6104181951577403
60,-25,120,0.543470286133529
65,-25,120,0.47120322817314747
-70,-20,120,0.5585106382978723
-65,-20,120,0.6243580337490829
-60,-20,120,0.6848862802641232
-55,-20,120,0.7400953778429934
-50,-20,120,0.7899853264856933
-45,-20,120,0.8347395451210565
-40,-20,120,0.8739911958914159
-35,-20,120,0.9079236977256053
-30,-20,120,0.9365370506236244
-25,-20,120,0.9598312545854732
-20,-20,120,0.9778063096111519
-15,-20,120,0.9904622157006603
-10,-20,120,0.9977989728539985
-5,-20,120,1.0
0,-20,120,0.9987134717882742
5,-20,120,0.9900753537952582
10,-20,120,0.9761073332108068
15,-20,120,0.9569931997794523
20,-20,120,0.9323653740121302
25,-20,120,0.9024076456533725
30,-20,120,0.8671200147031796
35,-20,120,0.8266862709060835
40,-20,120,0.7807388347730196
45,-20,120,0.7294614960485205
50,-20,120,0.6730380444771181
55,-20,120,0.6111009005697482
60,-20,120,0.5438338540709429
65,-20,120,0.47142069472523435
70,-20,120,0.39349384304355817
-75,-15,120,0.48777798198860506
-70,-15,120,0.5589046131225878
-65,-15,120,0.6248851314096674
-60,-15,120,0.6853519573607793
-55,-15,120,0.7406726704649881
-50,-15,120,0.7904796912332291
-45,-15,120,0.8351405991545672
-40,-15,120,0.8744716044844698
-35,-15,120,0.9082889174784047
-30,-15,120,0.9369601176254365
-25,-15,120,0.9601176254365006
-20,-15,120,0.9781290204006616
-15,-15,120,0.9908105127733873
-10,-15,120,0.9979783128101452
-5,-15,120,1.0
0,-15,120,1.0
5,-15,120,0.9922480620155039
10,-15,120,0.9780361757105943
15,-15,120,0.958656330749354
20,-15,120,0.9339239571797712
25,-15,120,0.9038390550018457
30,-15,120,0.8682170542635659
35,-15,120,0.8274270948689554
40,-15,120,0.7812846068660022
45,-15,120,0.7297895902547066
50,-15,120,0.6729420450350683
55,-15,120,0.6107419712070875
60,-15,120,0.5430047988187523
65,-15,120,0.4700996677740864
70,-15,120,0.3918420081210779
75,-15,120,0.30823181985972686
-80,-10,120,0.4099298634182355
-75,-10,120,0.4867109634551495
-70,-10,120,0.5581395348837209
-65,-10,120,0.6242155777039498
-60,-10,120,0.6849390919158361
-55,-10,120,0.7403100775193798
-50,-10,120,0.7903285345145811
-45,-10,120,0.8349944629014396
-40,-10,120,0.8743078626799557
-35,-10,120,0.9084533038021411
-30,-10,120,0.9370616463639719
-25,-10,120,0.9603174603174603
-20,-10,120,0.9782207456626061
-15,-10,120,0.9907715023994094
-10,-10,120,0.9979697305278701
-5,-10,120,1.0
0,-10,120,1.0
5,-10,120,0.9944248280988663
10,-10,120,0.9801152202192901
15,-10,120,0.9604162795019513
20,-10,120,0.9355138450102212
25,-10,120,0.9050362386173574
30,-10,120,0.869169299386731
35,-10,120,0.8280988663817135
40,-10,120,0.7814532614755622
45,-10,120,0.7294183237316484
50,-10,120,0.6721798922133433
55,-10,120,0.6093662887939045
60,-10,120,0.5411633525367032
65,-10,120,0.4677569225051106
70,-10,120,0.38877532057238434
75,-10,120,0.30459022486526666
80,-10,120,0.21482995725701542
-85,-5,120,0.3246608437093477
-80,-5,120,0.4073592269094964
-75,-5,120,0.48448243820851145
-70,-5,120,0.5564021557331351
-65,-5,120,0.6227467013566251
-60,-5,120,0.6838877532057238
-55,-5,120,0.739453633153689
-50,-5,120,0.7898160193272626
-45,-5,120,0.8347890726630738
-40,-5,120,0.8741869540977514
-35,-5,120,0.9083813417580375
-30,-5,120,0.9370005575171901
-25,-5,120,0.9604162795019513
-20,-5,120,0.97844266864895
-15,-5,120,0.9908938858948151
-10,-5,120,0.9981416093662888
-5,-5,120,1.0
0,-5,120,1.0
5,-5,120,0.9966235227912211
10,-5,120,0.9821797036203339
15,-5,120,0.9622960045019696
20,-5,120,0.9369724254361284
25,-5,120,0.9060213843556556
30,-5,120,0.8698180453948603
35,-5,120,0.8281748264865879
40,-5,120,0.7810917276308385
45,-5,120,0.7285687488276121
50,-5,120,0.6704183080097542
55,-5,120,0.6070155693115739
60,-5,120,0.5381729506659163
65,-5,120,0.46389045207278184
70,-5,120,0.3841680735321703
75,-5,120,0.2990058150440818
80,-5,120,0.20840367660851622
85,-5,120,0.11254924029262803
-90,0,120,0.2311011067341962
-85,0,120,0.319827424498218
-80,0,120,0.4031138623147627
